EventId,Content,Time,Date,Pid,Level,Component,EventTemplate,BlockId
E5,Receiving block blk_8651970783815872348 src: /10.251.195.33:38105 dest: /10.251.195.33:50010,204221,81109,414,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_8651970783815872348
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000037_0/part-00037. blk_-8840533539329242262,204230,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-8840533539329242262
E5,Receiving block blk_-8840533539329242262 src: /10.251.67.211:37506 dest: /10.251.67.211:50010,204230,81109,393,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-8840533539329242262
E5,Receiving block blk_-8840533539329242262 src: /10.251.67.211:45739 dest: /10.251.67.211:50010,204230,81109,412,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-8840533539329242262
E7,writeBlock blk_-8840533539329242262 received exception java.io.IOException: Could not read from stream,204232,81109,393,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-8840533539329242262
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000252_0/part-00252. blk_7976374953602198954,204232,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_7976374953602198954
E5,Receiving block blk_7976374953602198954 src: /10.250.13.240:60506 dest: /10.250.13.240:50010,204232,81109,415,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7976374953602198954
E5,Receiving block blk_7976374953602198954 src: /10.250.13.240:37155 dest: /10.250.13.240:50010,204233,81109,433,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7976374953602198954
E7,writeBlock blk_7976374953602198954 received exception java.io.IOException: Could not read from stream,204235,81109,415,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_7976374953602198954
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000000_0/part-00000. blk_-1541612089083514964,204233,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1541612089083514964
E5,Receiving block blk_-1541612089083514964 src: /10.251.201.204:33379 dest: /10.251.201.204:50010,204233,81109,412,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1541612089083514964
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000086_0/part-00086. blk_5073858743108971792,204233,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_5073858743108971792
E5,Receiving block blk_5073858743108971792 src: /10.251.203.149:37729 dest: /10.251.203.149:50010,204233,81109,432,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5073858743108971792
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000083_0/part-00083. blk_-7854206162767030463,204235,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-7854206162767030463
E5,Receiving block blk_-7854206162767030463 src: /10.251.214.175:45066 dest: /10.251.214.175:50010,204235,81109,433,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7854206162767030463
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000337_0/part-00337. blk_-1317531069481353823,204235,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1317531069481353823
E5,Receiving block blk_-1317531069481353823 src: /10.251.90.239:44815 dest: /10.251.90.239:50010,204235,81109,413,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1317531069481353823
E5,Receiving block blk_-1317531069481353823 src: /10.251.90.239:49283 dest: /10.251.90.239:50010,204235,81109,415,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1317531069481353823
E7,writeBlock blk_-1317531069481353823 received exception java.io.IOException: Could not read from stream,204238,81109,413,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-1317531069481353823
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000077_0/part-00077. blk_5782302342707141533,204242,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_5782302342707141533
E5,Receiving block blk_5782302342707141533 src: /10.251.75.79:47491 dest: /10.251.75.79:50010,204242,81109,415,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5782302342707141533
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000389_0/part-00389. blk_5908206538552454113,204249,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_5908206538552454113
E5,Receiving block blk_5908206538552454113 src: /10.250.13.240:51811 dest: /10.250.13.240:50010,204249,81109,419,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5908206538552454113
E5,Receiving block blk_5908206538552454113 src: /10.250.13.240:60518 dest: /10.250.13.240:50010,204249,81109,424,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5908206538552454113
E7,writeBlock blk_5908206538552454113 received exception java.io.IOException: Could not read from stream,204252,81109,424,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_5908206538552454113
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000225_0/part-00225. blk_-4845663345676718484,204258,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-4845663345676718484
E5,Receiving block blk_-4845663345676718484 src: /10.251.126.83:46323 dest: /10.251.126.83:50010,204258,81109,446,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-4845663345676718484
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000280_0/part-00280. blk_-4194977335586343802,204258,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-4194977335586343802
E5,Receiving block blk_-4194977335586343802 src: /10.251.42.191:47356 dest: /10.251.42.191:50010,204258,81109,420,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-4194977335586343802
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000007_0/part-00007. blk_-7044024876920809411,204303,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-7044024876920809411
E5,Receiving block blk_-7044024876920809411 src: /10.251.203.149:37745 dest: /10.251.203.149:50010,204303,81109,444,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7044024876920809411
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000368_0/part-00368. blk_1968107584907454835,204309,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_1968107584907454835
E5,Receiving block blk_1968107584907454835 src: /10.250.10.213:34852 dest: /10.250.10.213:50010,204309,81109,442,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_1968107584907454835
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000283_0/part-00283. blk_1540682700808261265,204312,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_1540682700808261265
E5,Receiving block blk_1540682700808261265 src: /10.251.194.129:57124 dest: /10.251.194.129:50010,204313,81109,449,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_1540682700808261265
E5,Receiving block blk_1540682700808261265 src: /10.251.194.129:42654 dest: /10.251.194.129:50010,204313,81109,451,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_1540682700808261265
E7,writeBlock blk_1540682700808261265 received exception java.io.IOException: Could not read from stream,204317,81109,451,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_1540682700808261265
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000036_0/part-00036. blk_4797010597622047462,204315,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_4797010597622047462
E5,Receiving block blk_4797010597622047462 src: /10.251.215.70:43909 dest: /10.251.215.70:50010,204315,81109,420,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4797010597622047462
E5,Receiving block blk_4797010597622047462 src: /10.251.215.70:42582 dest: /10.251.215.70:50010,204316,81109,437,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4797010597622047462
E7,writeBlock blk_4797010597622047462 received exception java.io.IOException: Could not read from stream,204319,81109,420,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_4797010597622047462
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000068_0/part-00068. blk_-5350492094942566244,204330,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-5350492094942566244
E5,Receiving block blk_-5350492094942566244 src: /10.251.42.207:40067 dest: /10.251.42.207:50010,204330,81109,445,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-5350492094942566244
E5,Receiving block blk_-5350492094942566244 src: /10.251.42.207:45476 dest: /10.251.42.207:50010,204333,81109,436,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-5350492094942566244
E7,writeBlock blk_-5350492094942566244 received exception java.io.IOException: Could not read from stream,204337,81109,445,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-5350492094942566244
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000397_0/part-00397. blk_3061937980832296286,204344,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_3061937980832296286
E5,Receiving block blk_3061937980832296286 src: /10.250.15.101:54968 dest: /10.250.15.101:50010,204344,81109,462,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3061937980832296286
E5,Receiving block blk_3061937980832296286 src: /10.250.15.101:55966 dest: /10.250.15.101:50010,204345,81109,467,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_3061937980832296286
E7,writeBlock blk_3061937980832296286 received exception java.io.IOException: Could not read from stream,204348,81109,462,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_3061937980832296286
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000347_0/part-00347. blk_-2806392838173367292,204350,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-2806392838173367292
E5,Receiving block blk_-2806392838173367292 src: /10.251.70.37:53469 dest: /10.251.70.37:50010,204350,81109,440,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2806392838173367292
E5,Receiving block blk_-2806392838173367292 src: /10.251.70.37:44296 dest: /10.251.70.37:50010,204350,81109,449,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2806392838173367292
E7,writeBlock blk_-2806392838173367292 received exception java.io.IOException: Could not read from stream,204353,81109,449,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-2806392838173367292
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000259_0/part-00259. blk_-202615617634445955,204356,81109,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-202615617634445955
E5,Receiving block blk_-202615617634445955 src: /10.251.197.226:53968 dest: /10.251.197.226:50010,204356,81109,538,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-202615617634445955
E5,Receiving block blk_-202615617634445955 src: /10.251.197.226:54068 dest: /10.251.197.226:50010,204357,81109,461,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-202615617634445955
E7,writeBlock blk_-202615617634445955 received exception java.io.IOException: Could not read from stream,204359,81109,538,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-202615617634445955
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000327_0/part-00327. blk_7362149085962708450,204357,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_7362149085962708450
E5,Receiving block blk_7362149085962708450 src: /10.251.105.189:56729 dest: /10.251.105.189:50010,204357,81109,478,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_7362149085962708450
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000276_0/part-00276. blk_2654016902986803151,204400,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_2654016902986803151
E5,Receiving block blk_2654016902986803151 src: /10.251.42.84:46999 dest: /10.251.42.84:50010,204400,81109,478,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_2654016902986803151
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000027_0/part-00027. blk_5679332564404011413,204403,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_5679332564404011413
E5,Receiving block blk_5679332564404011413 src: /10.251.31.85:45052 dest: /10.251.31.85:50010,204404,81109,471,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_5679332564404011413
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000325_0/part-00325. blk_25023618081021823,204404,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_25023618081021823
E5,Receiving block blk_25023618081021823 src: /10.251.122.79:52165 dest: /10.251.122.79:50010,204404,81109,469,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_25023618081021823
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000000_0/part-00000. blk_-7418519047272044126,204411,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-7418519047272044126
E5,Receiving block blk_-7418519047272044126 src: /10.251.201.204:33445 dest: /10.251.201.204:50010,204412,81109,466,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7418519047272044126
E5,Receiving block blk_-7418519047272044126 src: /10.251.201.204:59915 dest: /10.251.201.204:50010,204412,81109,481,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-7418519047272044126
E7,writeBlock blk_-7418519047272044126 received exception java.io.IOException: Could not read from stream,204415,81109,466,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-7418519047272044126
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000145_0/part-00145. blk_-487160497666132,204411,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-487160497666132
E5,Receiving block blk_-487160497666132 src: /10.251.67.225:54567 dest: /10.251.67.225:50010,204411,81109,480,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-487160497666132
E5,Receiving block blk_-487160497666132 src: /10.251.67.225:41308 dest: /10.251.67.225:50010,204411,81109,484,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-487160497666132
E7,writeBlock blk_-487160497666132 received exception java.io.IOException: Could not read from stream,204415,81109,484,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-487160497666132
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000094_0/part-00094. blk_43482893556276394,204413,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_43482893556276394
E5,Receiving block blk_43482893556276394 src: /10.251.194.147:51999 dest: /10.251.194.147:50010,204413,81109,463,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_43482893556276394
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000060_0/part-00060. blk_8486355478273768083,204415,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_8486355478273768083
E5,Receiving block blk_8486355478273768083 src: /10.251.75.49:48064 dest: /10.251.75.49:50010,204415,81109,492,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_8486355478273768083
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000012_0/part-00012. blk_-2609147762147790302,204417,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-2609147762147790302
E5,Receiving block blk_-2609147762147790302 src: /10.250.19.16:44406 dest: /10.250.19.16:50010,204417,81109,495,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2609147762147790302
E5,Receiving block blk_-2609147762147790302 src: /10.250.19.16:36587 dest: /10.250.19.16:50010,204417,81109,497,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-2609147762147790302
E7,writeBlock blk_-2609147762147790302 received exception java.io.IOException: Could not read from stream,204421,81109,497,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-2609147762147790302
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000042_0/part-00042. blk_-1188841150645918532,204420,81109,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-1188841150645918532
E5,Receiving block blk_-1188841150645918532 src: /10.251.215.16:57611 dest: /10.251.215.16:50010,204421,81109,530,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1188841150645918532
E5,Receiving block blk_-1188841150645918532 src: /10.251.215.16:34156 dest: /10.251.215.16:50010,204425,81109,490,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-1188841150645918532
